transaction_id,date,amount,category,merchant,payment_method,location,income,monthly_budget,savings,investment,transaction_type,is_anomaly
1227,2024-02-10 15:50:06,9628.59,Shopping,Amazon,Cash,Remote,216962.0,180150.55,57025.31,35727.87,expense,0
1228,2025-06-19 22:14:38,460.79,Entertainment,Netflix,Net Banking,Delhi,78682.0,68146.71,19407.8,19363.05,expense,0
1229,2023-12-19 12:25:32,11355.36,Shopping,Flipkart,Debit Card,Delhi,97258.0,83701.32,22399.96,18883.87,expense,0
1230,2024-06-13 04:42:33,8485.6,Education,Online Courses,Net Banking,Remote,98506.0,62562.17,27090.34,21783.55,expense,0
1231,2023-11-22 13:53:09,163461.26,Investment,Gold Savings,UPI,Remote,180286.0,107237.01,21817.08,14020.02,income,0
1232,2024-04-19 16:32:50,1179.35,Shopping,Amazon,Debit Card,Hyderabad,54430.0,33469.85,9997.17,12873.67,expense,0
1233,2024-10-13 02:56:40,101939.27,Entertainment,Game Zone,UPI,Mumbai,99532.0,55383.26,32533.1,7320.6,income,0
1234,2023-08-05 03:19:08,187.77,Food,Zomato,Credit Card,Hyderabad,115600.0,101776.64,10478.59,22092.9,expense,0
1235,2024-08-29 19:58:16,33734.2,Investment,Mutual Fund SIP,Debit Card,Delhi,75428.0,67522.39,16962.21,17711.12,expense,0
1236,2025-06-03 17:03:30,892.44,Education,Tuition Institute,UPI,Chennai,168326.0,140097.12,43406.48,31721.93,expense,0
1237,2023-10-03 22:45:13,2351.18,Travel,Uber,Cash,Remote,100745.0,67689.5,22040.71,20827.07,expense,0
1238,2024-03-16 21:29:16,7668.14,Bills,Water Supply,Net Banking,Chennai,145307.0,129481.84,42216.75,10585.26,expense,0
1239,2024-07-26 16:21:09,2872.03,Travel,Uber,Credit Card,Delhi,44065.0,26496.8,9632.52,4258.69,expense,0
1240,2023-06-22 00:50:01,4973.8,Investment,Brokerage Account,Debit Card,Delhi,45056.0,35191.85,7009.91,10857.28,expense,0
1241,2023-07-21 20:13:35,3201.75,Travel,Ola,Debit Card,Delhi,83053.0,74183.1,26901.55,14894.14,expense,0
1242,2025-06-12 08:57:38,7343.52,Education,Exam Center,Cash,Bangalore,127468.0,113830.38,27151.56,14754.46,expense,0
1243,2023-01-12 13:30:23,21193.63,Education,Book Store,Debit Card,Mumbai,107745.0,85534.23,26916.27,24295.89,expense,0
1244,2025-03-27 21:21:05,13220.57,Investment,ETF Platform,Debit Card,Hyderabad,193220.0,145534.45,48442.45,10167.02,expense,0
1245,2023-03-02 17:11:11,156162.32,Education,Online Courses,Credit Card,Delhi,137573.0,104031.05,21304.79,31926.27,income,0
1246,2024-08-30 12:54:20,11298.38,Education,Book Store,UPI,Mumbai,190888.0,168729.31,46513.14,18273.43,expense,0
1247,2025-10-20 02:08:11,36487.78,Investment,Night Kiosk,Net Banking,Delhi,39382.0,27297.02,11358.09,2065.22,expense,1
1248,2024-03-01 07:07:09,628.25,Food,Cafe House,Debit Card,Bangalore,137573.0,104031.05,21304.79,31926.27,expense,0
1249,2025-05-08 18:46:07,9676.71,Bills,Electricity Board,Net Banking,Delhi,217445.0,119634.35,38094.97,24126.88,expense,0
1250,2024-09-29 01:29:22,1169.67,Travel,Airline Booking,UPI,Hyderabad,89323.0,62428.09,19387.99,8796.7,expense,0
1251,2023-04-24 16:55:32,1061.83,Food,Fresh Mart,Credit Card,Delhi,128481.0,74192.6,11157.89,31160.46,expense,0
1252,2023-02-28 16:20:29,20258.75,Investment,Mutual Fund SIP,Net Banking,Bangalore,131288.0,111300.01,36946.17,17291.11,expense,0
1253,2025-01-23 01:08:03,6120.91,Shopping,Mega Mall,Net Banking,Mumbai,154695.0,115186.17,25853.45,9077.53,expense,0
1254,2023-08-06 21:06:49,6694.41,Bills,Gas Utility,Net Banking,Remote,217445.0,119634.35,38094.97,24126.88,expense,0
1255,2023-06-06 03:28:31,1365667.59,Shopping,Luxury Boutique,Net Banking,Chennai,218752.0,194573.35,67238.26,47614.82,expense,1
1256,2025-11-08 23:18:49,7511.17,Investment,Mutual Fund SIP,Credit Card,Bangalore,161672.0,99967.46,44469.84,17162.21,expense,0
1257,2026-01-14 19:13:12,3622.62,Entertainment,Netflix,Debit Card,Bangalore,154473.0,89433.99,48921.38,24764.74,expense,0
1258,2025-09-22 18:39:59,1032.94,Food,Swiggy,Cash,Remote,82134.0,47666.21,27819.29,16564.66,expense,0
1259,2023-01-08 05:57:04,24178.35,Education,Online Courses,Cash,Chennai,113861.0,95506.2,14839.43,11060.27,expense,0
1260,2023-11-07 16:00:25,7849.34,Bills,Electricity Board,Debit Card,Mumbai,33512.0,20059.9,2705.49,2457.74,expense,0
1261,2025-11-22 06:43:42,1431.08,Food,Swiggy,Debit Card,Mumbai,94092.0,71758.39,11859.5,5928.77,expense,0
1262,2026-01-29 17:06:18,9292.54,Travel,Uber,UPI,Remote,188379.0,141416.73,47207.03,26314.49,transfer,0
1263,2025-08-31 16:17:31,705.75,Entertainment,BookMyShow,Cash,Mumbai,39382.0,27297.02,11358.09,2065.22,expense,0
1264,2023-12-28 00:48:12,19502.4,Investment,Mutual Fund SIP,UPI,Delhi,110999.0,66010.15,16372.85,18437.91,transfer,0
1265,2023-01-19 14:41:53,167.46,Food,Fresh Mart,UPI,Delhi,97303.0,58988.82,12685.69,10413.27,expense,0
1266,2025-10-06 15:42:20,3200.38,Travel,IRCTC,UPI,Remote,199358.0,162295.36,21499.45,45954.13,expense,0
1267,2025-07-19 07:27:29,9611.2,Bills,Gas Utility,UPI,Delhi,55535.0,39280.34,5873.42,6895.43,expense,0
1268,2025-07-20 20:40:05,7755.82,Shopping,Lifestyle Store,Credit Card,Mumbai,217506.0,133994.02,33777.65,41341.71,expense,0
1269,2025-09-13 23:41:36,6774.57,Shopping,Lifestyle Store,Debit Card,Mumbai,112388.0,67311.46,33123.24,10151.5,expense,0
1270,2024-11-28 08:38:10,740.78,Food,Fresh Mart,Cash,Hyderabad,169931.0,131700.59,45892.49,39445.2,expense,0
1271,2025-12-30 14:28:40,2879.94,Bills,Electricity Board,Cash,Hyderabad,126371.0,111903.99,16400.45,8601.74,expense,0
1272,2026-02-20 07:24:04,3265.3,Travel,Airline Booking,Debit Card,Mumbai,44065.0,26496.8,9632.52,4258.69,expense,0
1273,2025-02-13 17:52:15,617.74,Food,Cafe House,UPI,Bangalore,29748.0,20580.28,6969.89,5895.9,expense,0
1274,2024-01-05 19:40:04,1471.2,Bills,Gas Utility,Credit Card,Remote,107745.0,85534.23,26916.27,24295.89,expense,0
1275,2025-03-20 03:32:51,3884.32,Entertainment,Game Zone,Credit Card,Remote,208868.0,115067.11,65676.73,13973.98,expense,0
1276,2024-06-16 09:50:29,4748.54,Bills,Water Supply,UPI,Remote,190888.0,168729.31,46513.14,18273.43,expense,0
1277,2025-08-02 14:14:20,8399.62,Bills,Gas Utility,Debit Card,Remote,63756.0,51815.47,18989.43,15817.93,expense,0
1278,2023-04-11 09:05:30,21378.42,Education,Tuition Institute,Credit Card,Remote,171922.0,145487.75,58094.82,13914.41,expense,0
1279,2023-11-14 05:52:26,19891.93,Food,Swiggy,UPI,Remote,214125.0,156046.07,41262.1,20218.02,transfer,0
1280,2023-05-02 10:11:03,5250.54,Bills,Gas Utility,Cash,Bangalore,209294.0,163247.01,41363.13,41023.27,expense,0
1281,2023-10-02 01:59:32,8921.41,Bills,Water Supply,Net Banking,Bangalore,134575.0,75292.51,18831.41,12948.13,expense,0
1282,2024-02-27 07:42:16,6020.92,Education,Tuition Institute,Debit Card,Remote,100745.0,67689.5,22040.71,20827.07,expense,0
1283,2023-09-18 14:46:16,18428.69,Entertainment,Game Zone,Net Banking,Delhi,156926.0,101613.71,51037.32,15365.0,transfer,0
1284,2023-01-31 18:36:37,12516.76,Investment,Gold Savings,Net Banking,Bangalore,98319.0,71483.91,24097.26,5272.07,expense,0
1285,2023-08-26 08:44:55,84510.11,Healthcare,City Hospital,Credit Card,Hyderabad,85279.0,47590.62,21820.26,17418.18,income,0
1286,2024-08-05 18:29:22,14902.65,Healthcare,Health Clinic,UPI,Delhi,77638.0,69760.92,20820.16,9847.63,expense,0
1287,2023-10-22 13:45:46,8438.18,Education,Online Courses,Debit Card,Bangalore,38545.0,25754.43,12896.6,4418.82,expense,0
1288,2024-10-07 22:53:57,23226.42,Entertainment,Spotify,UPI,Delhi,27747.0,18818.75,5636.49,5744.61,income,0
1289,2023-07-13 08:51:28,5849.05,Travel,Airline Booking,Credit Card,Delhi,92444.0,74491.71,30816.39,7972.98,expense,0
1290,2025-03-02 15:34:36,8769.4,Investment,Gold Savings,UPI,Mumbai,159502.0,116896.1,44295.84,8081.85,expense,0
1291,2024-01-12 11:34:11,35718.39,Investment,Gold Savings,Debit Card,Delhi,89323.0,62428.09,19387.99,8796.7,expense,0
1292,2025-12-19 11:37:09,180363.92,Entertainment,BookMyShow,Credit Card,Remote,219776.0,142486.73,49785.41,17183.15,income,0
1293,2025-07-24 09:45:14,1342.33,Shopping,Flipkart,Debit Card,Mumbai,46447.0,31959.37,5054.55,5440.43,expense,0
1294,2024-09-09 18:05:50,1336.34,Travel,Uber,Net Banking,Remote,27747.0,18818.75,5636.49,5744.61,expense,0
1295,2024-01-28 19:43:22,63984.78,Investment,ETF Platform,Credit Card,Bangalore,84129.0,47189.14,12687.6,14219.11,income,0
1296,2026-02-14 03:01:18,933.45,Investment,Mutual Fund SIP,Net Banking,Hyderabad,194315.0,140748.53,19069.56,25464.91,transfer,0
1297,2023-11-22 04:31:23,2019.65,Entertainment,24x7 Store,UPI,Bangalore,209423.0,159632.72,17273.88,14721.24,expense,1
1298,2023-05-31 11:36:00,5391.51,Shopping,Amazon,Credit Card,Delhi,80479.0,67983.19,23146.39,5090.07,expense,0
1299,2023-09-23 01:42:22,876.89,Healthcare,City Hospital,Net Banking,Remote,195738.0,146397.92,53508.57,33237.46,expense,0
1300,2023-10-10 16:52:03,2303.34,Shopping,Amazon,Net Banking,Bangalore,45128.0,30652.32,9145.3,7207.87,expense,0
1301,2023-04-02 15:00:38,4722.78,Bills,Water Supply,Debit Card,Bangalore,77853.0,66270.12,17475.57,6764.85,expense,0
1302,2023-06-19 15:06:04,20221.72,Investment,Brokerage Account,Cash,Delhi,116680.0,82888.13,26523.29,27804.02,expense,0
1303,2023-04-10 19:52:38,16767.3,Investment,ETF Platform,UPI,Chennai,156926.0,101613.71,51037.32,15365.0,expense,0
1304,2023-01-15 18:25:51,13648.69,Education,Online Courses,Credit Card,Delhi,65397.0,40454.19,6030.35,7524.98,expense,0
1305,2023-03-07 00:37:46,933.18,Food,Swiggy,Cash,Remote,203677.0,114326.06,31679.14,26934.52,expense,0
1306,2025-03-18 21:46:06,113.89,Food,Cafe House,Cash,Delhi,199358.0,162295.36,21499.45,45954.13,expense,0
1307,2024-06-06 19:30:03,2427.66,Entertainment,Spotify,Net Banking,Hyderabad,127870.0,71860.36,38907.86,15221.44,expense,0
1308,2024-08-10 21:06:19,15811.45,Bills,Electricity Board,Debit Card,Mumbai,75448.0,47080.07,12707.28,5579.56,transfer,0
1309,2025-12-20 18:49:09,76588.97,Travel,Ola,UPI,Chennai,97303.0,58988.82,12685.69,10413.27,income,0
1310,2024-07-26 08:03:43,15592.83,Healthcare,Health Clinic,Debit Card,Remote,103953.0,77829.1,9195.12,22709.26,expense,0
1311,2023-01-26 20:01:21,7956.29,Bills,Broadband Provider,UPI,Chennai,109458.0,97081.28,36667.4,8561.41,expense,0
1312,2023-12-29 19:41:51,29292.41,Entertainment,Game Zone,Debit Card,Remote,102373.0,67956.65,28356.67,18172.38,transfer,0
1313,2025-01-09 15:06:41,1441.63,Travel,Uber,Net Banking,Mumbai,152796.0,132514.66,37976.57,11212.11,expense,0
1314,2025-03-18 21:02:03,1152.53,Bills,Electricity Board,Debit Card,Remote,149450.0,130657.75,41073.5,8910.05,expense,0
1315,2024-12-26 03:40:44,6276.19,Travel,Ola,Cash,Mumbai,174661.0,154378.49,57116.48,21663.51,expense,0
1316,2024-01-10 05:27:47,4046.11,Education,Book Store,UPI,Remote,193220.0,145534.45,48442.45,10167.02,transfer,0
1317,2026-01-16 21:39:33,2491.87,Travel,Uber,Net Banking,Chennai,45056.0,35191.85,7009.91,10857.28,expense,0
1318,2023-12-09 08:12:50,151942.55,Entertainment,Spotify,Credit Card,Delhi,195806.0,117174.93,22682.41,47758.53,income,0
1319,2025-04-10 09:13:07,15779.84,Travel,Airline Booking,Debit Card,Remote,109458.0,97081.28,36667.4,8561.41,transfer,0
1320,2025-07-22 02:57:07,122838.43,Entertainment,Spotify,Net Banking,Bangalore,149249.0,108837.23,21067.07,26720.73,income,0
1321,2024-11-09 19:08:00,26135.35,Investment,Brokerage Account,Net Banking,Remote,33512.0,20059.9,2705.49,2457.74,income,0
1322,2024-06-12 12:59:11,5348.44,Travel,Ola,Credit Card,Chennai,197502.0,111767.61,30782.67,47416.73,expense,0
1323,2025-06-15 05:01:07,14625.82,Shopping,Amazon,Net Banking,Mumbai,178471.0,144643.55,49017.73,19919.53,expense,0
1324,2024-05-11 13:09:15,8623.55,Bills,Broadband Provider,Net Banking,Delhi,192658.0,145047.87,33179.96,30334.52,expense,0
1325,2023-01-15 06:34:22,1212.35,Bills,Gas Utility,Net Banking,Chennai,127946.0,104786.99,11741.99,31847.05,expense,0
1326,2025-11-22 07:31:34,18021.93,Healthcare,Health Clinic,Net Banking,Bangalore,49071.0,30081.68,13153.75,6493.68,expense,0
1327,2025-07-19 07:52:34,11856.38,Shopping,Lifestyle Store,Credit Card,Remote,95316.0,58904.9,9450.97,12329.77,expense,0
1328,2025-01-12 23:40:23,6352.82,Travel,Ola,Cash,Mumbai,127468.0,113830.38,27151.56,14754.46,expense,0
1329,2023-08-26 05:09:06,18861.83,Investment,Brokerage Account,UPI,Chennai,124608.0,79781.6,14657.16,27038.2,expense,0
1330,2026-02-03 23:16:06,657.21,Food,Fresh Mart,Net Banking,Bangalore,46689.0,26619.53,10662.5,6457.37,expense,0
1331,2024-09-01 09:27:58,2438.0,Shopping,Mega Mall,Net Banking,Chennai,78682.0,68146.71,19407.8,19363.05,transfer,0
1332,2025-03-30 02:21:17,7774.81,Investment,LatePay Online,Debit Card,Delhi,98506.0,62562.17,27090.34,21783.55,transfer,1
1333,2024-09-03 16:54:04,5356.69,Bills,Electricity Board,Cash,Remote,203998.0,173939.47,61093.99,50987.98,expense,0
1334,2024-12-11 18:02:52,1146.42,Food,Zomato,UPI,Remote,140294.0,124478.24,43534.99,15276.58,expense,0
1335,2023-11-22 20:39:22,12266.2,Education,Book Store,Debit Card,Mumbai,59636.0,53446.66,16740.14,3756.91,expense,0
1336,2023-06-08 08:53:27,180.98,Food,Zomato,Cash,Mumbai,63494.0,43305.49,5747.48,11025.78,expense,0
1337,2023-03-29 12:11:27,28310.37,Investment,ETF Platform,UPI,Remote,165937.0,148760.21,27717.38,35174.48,transfer,0
1338,2025-10-06 21:24:10,1199.27,Food,Cafe House,Cash,Chennai,98506.0,62562.17,27090.34,21783.55,expense,0
1339,2023-07-04 13:16:47,16562.23,Investment,Gold Savings,UPI,Bangalore,209245.0,153082.24,50144.39,27160.11,transfer,0
1340,2025-12-10 15:58:52,14460.14,Shopping,Amazon,Net Banking,Remote,145307.0,129481.84,42216.75,10585.26,expense,0
1341,2024-07-24 14:47:46,60447.76,Investment,Mutual Fund SIP,Net Banking,Mumbai,73770.0,50212.16,11294.27,13190.07,income,0
1342,2023-12-16 10:11:10,6254.23,Education,Online Courses,Cash,Remote,178471.0,144643.55,49017.73,19919.53,expense,0
1343,2025-07-10 00:07:53,4653.69,Education,Tuition Institute,UPI,Mumbai,68001.0,56392.98,10195.07,11404.51,transfer,0
1344,2023-07-14 13:09:10,23548.99,Investment,ETF Platform,UPI,Mumbai,48236.0,32300.57,7237.54,6074.77,transfer,0
1345,2024-09-03 17:47:57,8885.33,Shopping,Mega Mall,Credit Card,Delhi,50939.0,43929.57,11492.98,10772.99,expense,0
1346,2023-10-08 15:38:54,1602.22,Travel,Ola,Credit Card,Bangalore,50939.0,43929.57,11492.98,10772.99,expense,0
1347,2023-07-20 02:36:29,4093.39,Entertainment,BookMyShow,Credit Card,Chennai,151324.0,115065.29,41035.98,8189.19,expense,0
1348,2023-07-13 17:47:28,12901.12,Healthcare,MediLab,Credit Card,Chennai,195806.0,117174.93,22682.41,47758.53,expense,0
1349,2024-01-21 18:40:39,20386.84,Shopping,Amazon,Net Banking,Delhi,38234.0,32013.39,10475.48,6003.02,transfer,0
1350,2024-11-22 03:49:50,67901.81,Healthcare,Health Clinic,Net Banking,Remote,84129.0,47189.14,12687.6,14219.11,income,0
1351,2025-03-04 04:11:16,4603.93,Entertainment,BookMyShow,Cash,Hyderabad,180286.0,107237.01,21817.08,14020.02,expense,0
1352,2023-10-20 03:53:38,506.71,Food,Zomato,Credit Card,Bangalore,121601.0,108681.98,26690.41,12423.47,expense,0
1353,2025-05-07 14:41:05,89232.05,Bills,Broadband Provider,Net Banking,Bangalore,78682.0,68146.71,19407.8,19363.05,income,0
1354,2024-02-01 01:52:21,28601.13,Investment,ETF Platform,Cash,Chennai,218752.0,194573.35,67238.26,47614.82,expense,0
1355,2023-05-10 07:56:12,1401.95,Shopping,Lifestyle Store,Net Banking,Delhi,131288.0,111300.01,36946.17,17291.11,expense,0
1356,2023-04-20 14:35:40,731.33,Shopping,Lifestyle Store,Debit Card,Hyderabad,52306.0,45832.68,12165.64,9903.1,transfer,0
1357,2024-05-06 10:46:05,9648.37,Shopping,Mega Mall,Debit Card,Delhi,116680.0,82888.13,26523.29,27804.02,expense,0
1358,2023-07-13 14:12:57,5029.06,Bills,Electricity Board,UPI,Chennai,118070.0,84426.15,22574.64,14141.68,expense,0
1359,2024-07-17 14:53:26,844.52,Entertainment,Spotify,Credit Card,Remote,114613.0,86956.25,16286.78,8494.36,expense,0
1360,2023-06-02 03:43:24,9621.41,Bills,Gas Utility,Credit Card,Mumbai,154473.0,89433.99,48921.38,24764.74,expense,0
1361,2025-03-28 20:26:08,4472.45,Travel,IRCTC,Debit Card,Chennai,127795.0,84987.84,33428.61,25619.69,expense,0
1362,2024-03-14 03:36:10,1361.09,Entertainment,Night Kiosk,Cash,Remote,145307.0,129481.84,42216.75,10585.26,expense,1
1363,2023-10-08 15:57:30,122546.11,Shopping,Mega Mall,UPI,Mumbai,121601.0,108681.98,26690.41,12423.47,income,0
1364,2026-01-12 22:52:05,1986.66,Healthcare,City Hospital,Cash,Chennai,111925.0,73042.45,36041.04,5887.3,expense,0
1365,2026-01-04 01:36:06,5856.72,Healthcare,City Hospital,UPI,Chennai,127946.0,104786.99,11741.99,31847.05,expense,0
1366,2024-12-29 01:07:41,12201.0,Shopping,Lifestyle Store,UPI,Delhi,96315.0,59094.95,31329.5,16053.63,expense,0
1367,2024-04-19 19:53:12,16624.03,Bills,Broadband Provider,Net Banking,Mumbai,164487.0,147191.21,29890.5,32883.53,transfer,0
1368,2023-05-26 10:54:50,3746.12,Travel,Ola,Debit Card,Remote,149249.0,108837.23,21067.07,26720.73,expense,0
1369,2023-01-17 14:43:35,1356.05,Healthcare,Health Clinic,Net Banking,Hyderabad,156878.0,134552.91,52566.31,22508.9,expense,0
1370,2025-03-11 01:01:11,13643.48,Shopping,Amazon,Debit Card,Delhi,60737.0,42001.67,17501.13,8163.49,transfer,0
1371,2026-01-14 09:49:02,2882.67,Bills,Gas Utility,Credit Card,Remote,165518.0,124238.27,57828.18,33183.15,expense,0
1372,2025-11-28 16:16:48,1449.81,Bills,Electricity Board,Cash,Remote,168326.0,140097.12,43406.48,31721.93,expense,0
1373,2024-07-24 04:39:02,29445.18,Bills,Broadband Provider,UPI,Bangalore,128892.0,94131.22,44261.02,18276.6,transfer,0
1374,2023-06-25 21:39:04,31932.57,Investment,ETF Platform,UPI,Bangalore,115982.0,65431.45,31533.07,8371.37,expense,0
1375,2025-01-20 12:11:37,43661.21,Travel,IRCTC,UPI,Mumbai,58591.0,43060.26,11589.93,12328.83,income,0
1376,2025-09-25 19:47:40,38464.45,Investment,Mutual Fund SIP,UPI,Bangalore,39397.0,28515.41,7296.2,4315.04,expense,0
1377,2023-01-10 03:38:10,86374.19,Education,Tuition Institute,Credit Card,Chennai,73770.0,50212.16,11294.27,13190.07,income,0
1378,2026-01-27 06:16:35,7961.14,Travel,Ola,UPI,Chennai,208868.0,115067.11,65676.73,13973.98,expense,0
1379,2023-11-03 20:59:25,5837.92,Travel,Uber,Net Banking,Delhi,79917.0,53263.52,22156.85,15083.82,expense,0
1380,2025-01-27 04:02:32,14726.58,Shopping,Amazon,Credit Card,Delhi,45581.0,34485.71,8088.94,3113.93,expense,0
1381,2024-09-06 04:02:43,11606.03,Healthcare,MediLab,Net Banking,Bangalore,95313.0,79863.73,16894.37,7187.75,expense,0
1382,2023-06-18 20:26:34,4263.36,Shopping,Mega Mall,UPI,Hyderabad,78682.0,68146.71,19407.8,19363.05,expense,0
1383,2023-01-10 00:37:14,2297.58,Entertainment,Spotify,Net Banking,Remote,122945.0,81970.47,23052.87,19361.27,expense,0
1384,2024-09-04 21:44:28,12074.44,Healthcare,Health Clinic,Debit Card,Chennai,52350.0,30096.85,8696.56,11463.34,expense,0
1385,2025-01-14 13:24:43,73422.06,Shopping,Lifestyle Store,Credit Card,Remote,75428.0,67522.39,16962.21,17711.12,income,0
1386,2024-05-19 16:41:28,24544.5,Education,Tuition Institute,Debit Card,Remote,132450.0,89893.89,20080.03,13085.79,expense,0
1387,2023-06-17 14:02:32,8414.2,Investment,Mutual Fund SIP,Credit Card,Bangalore,194315.0,140748.53,19069.56,25464.91,expense,0
1388,2023-03-22 20:11:08,1209.63,Food,Cafe House,Debit Card,Remote,127946.0,104786.99,11741.99,31847.05,expense,0
1389,2024-03-25 04:55:09,28339.2,Food,24x7 Store,Net Banking,Delhi,134945.0,77474.97,13612.8,9560.77,transfer,1
1390,2026-02-06 20:21:26,9641.22,Bills,Water Supply,Debit Card,Hyderabad,208734.0,170445.27,30091.54,40837.4,expense,0
1391,2025-11-01 02:35:58,4410.95,Travel,Airline Booking,Debit Card,Mumbai,58591.0,43060.26,11589.93,12328.83,expense,0
1392,2025-08-07 07:28:33,7829.81,Travel,Ola,Cash,Remote,52350.0,30096.85,8696.56,11463.34,expense,0
1393,2023-07-25 12:20:43,5269.31,Shopping,Amazon,Net Banking,Bangalore,213751.0,165624.27,18630.12,35729.57,transfer,0
1394,2025-08-15 15:34:08,21690.77,Shopping,Amazon,UPI,Delhi,193964.0,108470.19,35232.61,41141.83,transfer,0
1395,2023-12-11 12:22:48,5323.14,Healthcare,MediLab,Debit Card,Remote,115982.0,65431.45,31533.07,8371.37,expense,0
1396,2024-04-17 16:45:11,25983.99,Investment,Mutual Fund SIP,Credit Card,Remote,85279.0,47590.62,21820.26,17418.18,expense,0
1397,2024-01-19 15:39:29,3399.68,Entertainment,Spotify,Net Banking,Remote,191619.0,123562.67,22220.14,12501.24,expense,0
1398,2023-11-26 07:05:45,327.78,Food,Cafe House,UPI,Chennai,49538.0,36976.91,9084.79,12104.23,expense,0
1399,2024-01-27 21:02:52,4738.14,Travel,Airline Booking,Debit Card,Delhi,97258.0,83701.32,22399.96,18883.87,expense,0
1400,2025-11-26 22:39:02,6287.2,Travel,Ola,Credit Card,Chennai,38234.0,32013.39,10475.48,6003.02,expense,0
1401,2025-04-01 13:24:24,2594.7,Entertainment,Spotify,Cash,Remote,75428.0,67522.39,16962.21,17711.12,expense,0
1402,2023-05-16 12:12:49,1108.93,Bills,Electricity Board,Net Banking,Hyderabad,213926.0,185622.05,51301.59,25680.46,expense,0
1403,2025-10-13 12:07:42,567.79,Travel,Ola,Cash,Chennai,88208.0,77938.4,14933.84,14162.06,expense,0
1404,2025-08-19 14:22:45,3177.72,Travel,IRCTC,Cash,Chennai,116680.0,82888.13,26523.29,27804.02,expense,0
1405,2023-03-10 01:23:47,9335.75,Bills,Water Supply,Debit Card,Hyderabad,80393.0,62129.76,18474.33,5482.84,expense,0
1406,2024-07-22 13:55:02,4959.2,Healthcare,Health Clinic,UPI,Hyderabad,116680.0,82888.13,26523.29,27804.02,expense,0
1407,2025-03-24 15:17:27,97118.37,Travel,Uber,Credit Card,Delhi,132450.0,89893.89,20080.03,13085.79,income,0
1408,2025-05-29 12:31:31,5164.21,Shopping,Amazon,Credit Card,Mumbai,208062.0,145624.69,55322.64,12824.68,expense,0
